"(8.0, 8.8)","[ -7.38573584  -7.06994975  -7.38757426  -7.39575157 -24.00000088
 -24.0000268 ]"
"(8.1, 8.8)","[ -7.62465401  -7.38619539  -7.61803052  -7.62510194 -24.00000093
 -24.00002685]"
"(8.2, 8.8)","[ -7.73222408  -7.73706472  -7.68651387  -7.74817726 -24.00000093
 -24.00002685]"
"(8.3, 8.8)","[ -7.8479787   -7.88297109  -7.88206649  -7.90773789 -24.00000093
 -24.00002685]"
"(8.4, 8.8)","[ -7.94911992  -7.88642372  -7.86419268  -7.8935802  -24.00000093
 -24.00002685]"
"(8.5, 8.8)","[ -7.90456079  -8.0374529   -8.03778766  -8.04051275 -24.00000093
 -24.00002685]"
"(8.6, 8.8)","[ -8.07490079  -8.04937139  -8.03257689  -7.89049768 -24.00000093
 -24.00002685]"
"(8.7, 8.8)","[ -7.71152608  -8.0820868   -8.08510486  -8.09961535 -24.00000093
 -24.00002685]"
"(8.8, 8.8)","[ -7.67352856  -8.07605422  -8.0664566   -8.06076845 -24.00000093
 -24.00002685]"
"(8.9, 8.8)","[ -7.627997    -7.99078476  -8.03292743  -8.02260398 -24.00000093
 -24.00002685]"
"(9.0, 8.8)","[ -7.61662938  -7.96208929  -7.9447281   -7.92373744 -24.00000093
 -24.00002685]"
"(9.1, 8.8)","[ -7.57907072  -7.90090599  -7.88345298  -7.8833034  -24.00000093
 -24.00002685]"
"(9.2, 8.8)","[ -7.38163686  -7.81761479  -7.79340067  -7.78414652 -24.00000083
 -24.00002675]"
"(9.3, 8.8)","[ -7.27286441  -7.69904392  -7.72655125  -7.66420435 -24.00000083
 -24.00002675]"
"(9.4, 8.8)","[ -7.18285445  -7.56522214  -7.54630241  -7.52131051 -24.00000083
 -24.00002675]"
"(9.5, 8.8)","[ -7.09194297  -7.43925177  -7.4619868   -7.45438428 -24.00000083
 -24.00002675]"
"(9.6, 8.8)","[ -6.99086313  -7.35430839  -7.32099394  -7.2703718  -24.00000083
 -24.00002675]"
"(9.7, 8.8)","[ -6.87533869  -7.20758424  -7.19916896  -7.13284812 -24.00000083
 -24.00002675]"
"(9.8, 8.8)","[ -6.74310727  -6.96654561  -6.95375114  -6.9235735  -24.00000083
 -24.00002675]"
"(9.9, 8.8)","[ -6.74549522  -6.83078633  -6.78910343  -6.59081023 -24.00000093
 -24.00002685]"
"(10.0, 8.8)","[-24.18744353  -6.64057305  -6.6964393   -6.45171793 -24.00000093
 -24.00002685]"
"(7.0, 8.8)","[ -6.85361235 -24.00000026  -6.65486751  -6.85734228 -24.00002665
 -24.00005257]"
"(7.1, 8.9)","[ -6.3052031   -6.64522729  -6.61676157  -6.60965791 -24.00000093
 -24.00002685]"
"(7.2, 8.9)","[ -6.11045861  -6.46697569  -6.42151249  -6.46832033 -24.00000083
 -24.00002675]"
"(7.3, 8.9)","[ -5.91461489  -6.16651273  -6.13243062  -6.20658385 -24.00000083
 -24.00002675]"
"(7.4, 8.9)","[ -6.02572369  -6.10260771  -5.67290341  -6.07528558 -24.00000083
 -24.00002675]"
"(7.5, 8.9)","[ -6.29702326  -5.94488548  -6.20215018  -6.25976845 -24.00000083
 -24.00002675]"
"(7.6, 8.9)","[ -6.46919289  -6.15624851  -6.45278254  -6.5407648  -24.00000083
 -24.00002675]"
"(7.7, 8.9)","[ -6.71257554  -6.40448761  -6.71180276  -6.72529489 -24.00000083
 -24.00002675]"
"(7.8, 8.9)","[ -7.01208853  -6.83752221  -6.92307231  -6.94273416 -24.00000083
 -24.00002675]"
"(7.9, 8.9)","[ -7.098699    -7.107608    -6.76343526  -7.14943736 -24.00000093
 -24.00002685]"
"(8.0, 8.9)","[ -7.24718937  -6.98159824  -7.24246712  -7.29666816 -24.00000088
 -24.0000268 ]"
"(8.1, 8.9)","[ -7.47027048  -7.31697699  -7.41369082  -7.4157769  -24.00000093
 -24.00002685]"
"(8.2, 8.9)","[ -7.61136794  -7.57463298  -7.44423195  -7.58650912 -24.00000093
 -24.00002685]"
"(8.3, 8.9)","[ -7.73703228  -7.69246747  -7.73667648  -7.7575136  -24.00000093
 -24.00002685]"
"(8.4, 8.9)","[ -7.80950345  -7.77328815  -7.61891255  -7.7941231  -24.00000093
 -24.00002685]"
"(8.5, 8.9)","[ -7.91704946  -7.85487685  -7.86794784  -7.88289635 -24.00000093
 -24.00002685]"
"(8.6, 8.9)","[ -7.88264945  -8.01554464  -8.02169752  -8.0258391  -24.00000093
 -24.00002685]"
"(8.7, 8.9)","[ -7.86842202  -8.04977752  -8.036935    -8.03899992 -24.00000093
 -24.00002685]"
"(8.8, 8.9)","[ -7.85664642  -8.09246312  -8.0966027   -8.09622255 -24.00000093
 -24.00002685]"
"(8.9, 8.9)","[ -7.85642845  -8.09448644  -8.07002521  -8.0753599  -24.00000093
 -24.00002685]"
"(9.0, 8.9)","[ -7.84841956  -8.06216383  -8.02053044  -8.03325904 -24.00000093
 -24.00002685]"
"(9.1, 8.9)","[ -7.94283392  -7.99098355  -7.96117563  -7.81242096 -24.00000093
 -24.00002685]"
"(9.2, 8.9)","[ -7.87331099  -7.90789819  -7.89388982  -7.65329761 -24.00000083
 -24.00002675]"
"(9.3, 8.9)","[ -7.78512819  -7.82600685  -7.84284329  -7.58563272 -24.00000083
 -24.00002675]"
"(9.4, 8.9)","[ -7.67310984  -7.66944849  -7.66909026  -7.48862099 -24.00000083
 -24.00002675]"
"(9.5, 8.9)","[ -7.37053787  -7.57084592  -7.5904104   -7.56877817 -24.00000083
 -24.00002675]"
"(9.6, 8.9)","[ -7.2945675   -7.50556393  -7.45989529  -7.447552   -24.00000083
 -24.00002675]"
"(9.7, 8.9)","[ -7.32893381  -7.34623787  -7.32969365  -7.19282811 -24.00000083
 -24.00002675]"
"(9.8, 8.9)","[ -6.87415656  -7.14851706  -7.15355357  -7.12793326 -24.00000083
 -24.00002675]"
"(9.9, 8.9)","[ -6.74734167  -7.01426526  -7.04843049  -6.95868427 -43.73008212
 -24.00002685]"
"(10.0, 8.9)","[-43.80426321  -6.77954877  -6.85782524  -6.60678645 -24.00000093
 -24.00002685]"
"(7.0, 8.9)","[ -6.68967051 -24.00000026  -6.48474373  -6.67911439 -24.00002665
 -24.00005257]"
"(7.1, 9.0)","[ -6.11662513  -6.44511886  -6.40499297  -6.4987917  -24.00000093
 -24.00002685]"
"(7.2, 9.0)","[ -5.91028311  -6.19287807  -6.13636432  -6.25924786 -24.00000083
 -24.00002675]"
"(7.3, 9.0)","[ -5.66728998  -5.9482103   -5.86406661  -5.90437669 -24.00000083
 -24.00002675]"
"(7.4, 9.0)","[ -5.68783106  -5.72668699  -5.45000606  -5.82397291 -24.00000083
 -43.40268263]"
"(7.5, 9.0)","[ -5.96796372  -5.66047652  -5.95836466  -5.98149411 -24.00000083
 -24.00002675]"
"(7.6, 9.0)","[ -6.31915206  -5.92046529  -6.23473375  -6.22743057 -24.00000083
 -24.00002675]"
"(7.7, 9.0)","[ -6.59693701  -6.10691672  -6.50981344  -6.50401976 -24.00000083
 -24.00002675]"
"(7.8, 9.0)","[ -6.700217    -6.29222717  -6.72111213  -6.77428505 -24.00000083
 -24.00002675]"
"(7.9, 9.0)","[ -6.98972396  -6.60295999  -6.94764845  -6.97482966 -24.00000093
 -24.00002685]"
"(8.0, 9.0)","[ -7.11973604  -6.76248484  -7.07896053  -7.10768055 -24.00000088
 -24.0000268 ]"
"(8.1, 9.0)","[ -7.31555156  -6.90716009  -7.28952878  -7.42114874 -24.00000093
 -24.00002685]"
"(8.2, 9.0)","[ -7.47159053  -7.22356646  -7.45585453  -7.49300391 -24.00000093
 -24.00002685]"
"(8.3, 9.0)","[ -7.58580888  -7.50374558  -7.57640656  -7.61130101 -24.00000093
 -24.00002685]"
"(8.4, 9.0)","[ -7.6966501   -7.67154923  -7.46001615  -7.69017402 -24.00000093
 -24.00002685]"
"(8.5, 9.0)","[ -7.79341096  -7.69890917  -7.78249578  -7.79120085 -24.00000093
 -24.00002685]"
"(8.6, 9.0)","[ -7.88078679  -7.86359317  -7.79840574  -7.91885362 -24.00000093
 -24.00002685]"
"(8.7, 9.0)","[ -7.69078106  -7.93152232  -7.93847093  -7.949373   -24.00000093
 -24.00002685]"
"(8.8, 9.0)","[ -7.6559275   -8.0375396   -8.03176383  -8.03157804 -24.00000093
 -24.00002685]"
"(8.9, 9.0)","[ -7.61831989  -8.07327816  -8.08213659  -8.077032   -24.00000093
 -24.00002685]"
"(9.0, 9.0)","[ -7.5760756   -8.0472398   -8.06039441  -8.04274182 -24.00000093
 -24.00002685]"
"(9.1, 9.0)","[ -7.52868537  -8.01763485  -8.04167463  -8.035938   -24.00000093
 -24.00002685]"
"(9.2, 9.0)","[ -7.47661566  -8.00606921  -7.99349218  -7.97831581 -24.00000083
 -24.00002675]"
"(9.3, 9.0)","[ -7.42003926  -7.93942193  -7.91525059  -7.90621063 -24.00000083
 -24.00002675]"
"(9.4, 9.0)","[ -7.35779719  -7.8298079   -7.75895376  -7.77966943 -24.00000083
 -24.00002675]"
"(9.5, 9.0)","[ -7.28696554  -7.71002018  -7.67600776  -7.67211299 -24.00000083
 -24.00002675]"
"(9.6, 9.0)","[ -7.20696484  -7.59068     -7.59162258  -7.57387991 -24.00000083
 -24.00002675]"
"(9.7, 9.0)","[ -7.12075162  -7.46861181  -7.48837222  -7.44853175 -24.00000083
 -24.00002675]"
"(9.8, 9.0)","[ -7.02351826  -7.32378528  -7.31778191  -7.26832214 -24.00000083
 -24.00002675]"
"(9.9, 9.0)","[ -6.9084864   -7.16732056  -7.17641533  -7.15570975 -24.00000093
 -24.00002685]"
"(10.0, 9.0)","[-24.18744353  -7.09790176  -7.07123421  -6.75069172 -24.00000093
 -24.00002685]"
"(7.0, 9.0)","[ -6.51798181 -24.00000026  -6.29457606  -6.57897064 -24.00002665
 -24.00005257]"
"(7.1, 9.1)","[ -5.83225125  -6.22905041  -6.14506302  -6.18310219 -24.00000093
 -24.00002685]"
"(7.2, 9.1)","[ -5.59234663  -5.95269167  -5.87728882  -5.89910915 -24.00000083
 -24.00002675]"
"(7.3, 9.1)","[ -5.32389021  -5.60867064  -5.60838243  -5.75875875 -24.00000083
 -24.00002675]"
"(7.4, 9.1)","[ -5.45727629  -5.46275885  -5.02656544  -5.41258736 -24.00000083
 -43.31625696]"
"(7.5, 9.1)","[ -5.69970694  -5.36095305  -5.64344631  -5.79494238 -24.00000083
 -24.00002675]"
"(7.6, 9.1)","[ -6.05235265  -5.74614643  -5.98405734  -6.05910251 -24.00000083
 -24.00002675]"
"(7.7, 9.1)","[ -6.3971231   -6.19657526  -6.26475617  -6.27905263 -24.00000083
 -24.00002675]"
"(7.8, 9.1)","[ -6.64949182  -6.57197281  -6.51444077  -6.5948206  -24.00000083
 -24.00002675]"
"(7.9, 9.1)","[ -6.90952004  -6.81591702  -6.75136392  -6.83825672 -24.00000093
 -24.00002685]"
"(8.0, 9.1)","[ -7.13775151  -7.04529544  -6.9766561   -7.03753114 -24.00000088
 -24.0000268 ]"
"(8.1, 9.1)","[ -7.27982043  -7.24141863  -7.21990552  -7.23991386 -24.00000093
 -24.00002685]"
"(8.2, 9.1)","[ -7.4202234   -7.44784163  -7.45289778  -7.44681809 -24.00000093
 -24.00002685]"
"(8.3, 9.1)","[ -7.32171422  -7.49396465  -7.49967923  -7.50388892 -24.00000093
 -24.00002685]"
"(8.4, 9.1)","[ -7.526432    -7.53969539  -7.30158241  -7.57700332 -24.00000093
 -24.00002685]"
"(8.5, 9.1)","[ -7.65699802  -7.5566775   -7.61679606  -7.63791697 -24.00000093
 -24.00002685]"
"(8.6, 9.1)","[ -7.78462613  -7.73084241  -7.48917629  -7.78258292 -24.00000093
 -24.00002685]"
"(8.7, 9.1)","[ -7.83630289  -7.85413142  -7.86423897  -7.87357173 -24.00000093
 -24.00002685]"
"(8.8, 9.1)","[ -7.82965058  -7.964945    -7.97541823  -8.00361824 -24.00000093
 -24.00002685]"
"(8.9, 9.1)","[ -7.8250949   -8.0422279   -8.0446645   -8.03105834 -24.00000093
 -24.00002685]"
"(9.0, 9.1)","[ -7.79859879  -8.06661949  -8.05944246  -8.0497572  -24.00000093
 -24.00002685]"
"(9.1, 9.1)","[ -7.73016886  -8.07408614  -8.08805534  -8.05717598 -24.00000093
 -24.00002685]"
"(9.2, 9.1)","[ -7.66224816  -8.04217216  -8.00896551  -8.03413972 -24.00000083
 -24.00002675]"
"(9.3, 9.1)","[ -7.62319766  -7.99560476  -7.97117683  -7.96820868 -24.00000083
 -24.00002675]"
"(9.4, 9.1)","[ -7.54621598  -7.92839247  -7.8992248   -7.87875518 -24.00000083
 -24.00002675]"
"(9.5, 9.1)","[ -7.43344148  -7.75767179  -7.75458374  -7.75008217 -24.00000083
 -24.00002675]"
"(9.6, 9.1)","[ -7.33102748  -7.65160017  -7.67318003  -7.66830021 -24.00000083
 -24.00002675]"
"(9.7, 9.1)","[ -7.23249004  -7.61013791  -7.55076434  -7.55361435 -24.00000083
 -24.00002675]"
"(9.8, 9.1)","[ -7.15340427  -7.46194354  -7.47198911  -7.4193066  -24.00000083
 -24.00002675]"
"(9.9, 9.1)","[ -7.06841114  -7.33267027  -7.3676549   -7.30298045 -24.00000093
 -24.00002685]"
"(10.0, 9.1)","[-24.18744353  -7.19423819  -7.26318322  -6.95000018 -24.00000093
 -24.00002685]"
"(7.0, 9.1)","[ -6.29544312 -24.00000026  -6.08559301  -6.37389229 -24.00002665
 -24.00005257]"
"(7.1, 9.2)","[ -5.59033659  -5.87850193  -5.86264229  -6.01033767 -24.00000093
 -24.00002685]"
"(7.2, 9.2)","[ -5.32380178  -5.56761452  -5.55621955  -5.67480963 -24.00000083
 -24.00002675]"
"(7.3, 9.2)","[ -5.02737383  -5.36514615  -5.27034588  -5.36184775 -24.00000083
 -24.00002675]"
"(7.4, 9.2)","[ -5.03419246  -5.01287347  -4.73671815  -5.04079627 -24.00000083
 -24.00002675]"
"(7.5, 9.2)","[ -5.32543439  -5.08040284  -5.31313719  -5.44261036 -24.00000083
 -24.00002675]"
"(7.6, 9.2)","[ -5.71899392  -5.37566479  -5.68352321  -5.67818411 -24.00000083
 -24.00002675]"
"(7.7, 9.2)","[ -6.03249744  -5.88462548  -6.00243304  -6.09794555 -24.00000083
 -24.00002675]"
"(7.8, 9.2)","[ -6.36459493  -6.25547435  -6.18080445  -6.28495859 -24.00000083
 -24.00002675]"
"(7.9, 9.2)","[ -6.63594862  -6.40367489  -6.56366761  -6.57563229 -24.00000093
 -24.00002685]"
"(8.0, 9.2)","[ -6.82364202  -6.65058273  -6.82219745  -6.85882149 -24.00000088
 -24.0000268 ]"
"(8.1, 9.2)","[ -7.10131325  -6.9117461   -7.00029418  -7.05918034 -24.00000093
 -24.00002685]"
"(8.2, 9.2)","[ -7.25610367  -7.21433142  -7.24951147  -7.30084128 -24.00000093
 -24.00002685]"
"(8.3, 9.2)","[ -7.24290127  -7.33227964  -7.33611046  -7.41994228 -24.00000093
 -24.00002685]"
"(8.4, 9.2)","[ -7.37702598  -7.38692468  -7.09573443  -7.4319357  -24.00000093
 -24.00002685]"
"(8.5, 9.2)","[ -7.50809054  -7.38311676  -7.49348969  -7.54045587 -24.00000093
 -24.00002685]"
"(8.6, 9.2)","[ -7.6043494   -7.61145005  -7.30448098  -7.64299242 -24.00000093
 -24.00002685]"
"(8.7, 9.2)","[ -7.74488263  -7.72455563  -7.64652043  -7.76451368 -24.00000093
 -24.00002685]"
"(8.8, 9.2)","[ -7.86998582  -7.87662628  -7.74610471  -7.88180879 -24.00000093
 -24.00002685]"
"(8.9, 9.2)","[ -7.96417181  -7.97697704  -7.90071402  -7.96350932 -24.00000093
 -24.00002685]"
"(9.0, 9.2)","[ -7.98309095  -8.04813929  -8.0379715   -8.04330742 -24.00000093
 -24.00002685]"
"(9.1, 9.2)","[ -8.11508765  -8.1122      -8.12330411  -8.01549384 -24.00000093
 -24.00002685]"
"(9.2, 9.2)","[ -8.09621538  -8.12115901  -8.12531429  -7.8873763  -24.00000083
 -24.00002675]"
"(9.3, 9.2)","[ -7.8100219   -8.08279498  -8.04120235  -8.05129309 -24.00000083
 -24.00002675]"
"(9.4, 9.2)","[ -7.98151585  -7.99685632  -8.0034461   -7.8077493  -24.00000083
 -24.00002675]"
"(9.5, 9.2)","[ -7.57606067  -7.87277346  -7.89336223  -7.86532597 -24.00000083
 -24.00002675]"
"(9.6, 9.2)","[ -7.78022792  -7.79482731  -7.78609556  -7.50959408 -24.00000083
 -24.00002675]"
"(9.7, 9.2)","[ -7.6901217   -7.70704956  -7.71167689  -7.5295431  -24.00000083
 -24.00002675]"
"(9.8, 9.2)","[ -7.53888085  -7.61374788  -7.55830702  -7.45795997 -24.00000083
 -24.00002675]"
"(9.9, 9.2)","[ -7.17991949  -7.47036611  -7.47326804  -7.44856727 -24.00000093
 -24.00002685]"
"(10.0, 9.2)","[-24.18744353  -7.39420936  -7.37801825  -7.0884235  -24.00000093
 -24.00002685]"
"(7.0, 9.2)","[ -6.12132522 -24.00000026  -5.86222063  -6.19261876 -24.00002665
 -24.00005257]"
"(7.1, 9.3)","[ -5.31198663  -5.6869421   -5.59555696  -5.62159095 -24.00000093
 -24.00002685]"
"(7.2, 9.3)","[ -5.01089561  -5.30703136  -5.27232078  -5.33586671 -24.00000083
 -24.00002675]"
"(7.3, 9.3)","[ -4.67497666  -5.04547828  -4.88309586  -5.0694441  -24.00000083
 -24.00002675]"
"(7.4, 9.3)","[ -4.7237032   -4.65936622  -4.2913616   -4.75568621 -24.00000083
 -43.15470631]"
"(7.5, 9.3)","[ -4.95658858  -4.6904292   -4.96112677  -5.08579036 -24.00000083
 -24.00002675]"
"(7.6, 9.3)","[ -5.4822362   -5.14252986  -5.38247961  -5.52716378 -24.00000083
 -24.00002675]"
"(7.7, 9.3)","[ -5.75187207  -5.67853172  -5.72497434  -5.73671837 -24.00000083
 -24.00002675]"
"(7.8, 9.3)","[ -6.01519894  -5.97365777  -5.75015989  -6.00690266 -24.00000083
 -24.00002675]"
"(7.9, 9.3)","[ -6.33656477  -6.02688101  -6.25277016  -6.26043117 -24.00000093
 -24.00002685]"
"(8.0, 9.3)","[ -6.70262725  -6.2430368   -6.57147883  -6.59741758 -24.00000088
 -24.0000268 ]"
"(8.1, 9.3)","[ -6.91835937  -6.65951544  -6.88157165  -6.92508075 -24.00000093
 -24.00002685]"
"(8.2, 9.3)","[ -7.03511667  -7.04584651  -6.90997738  -7.10890364 -24.00000093
 -24.00002685]"
"(8.3, 9.3)","[ -7.03523133  -7.17610462  -7.16712308  -7.22427789 -24.00000093
 -24.00002685]"
"(8.4, 9.3)","[ -7.28764716  -7.236054    -6.92104752  -7.2869118  -24.00000093
 -24.00002685]"
"(8.5, 9.3)","[ -7.40243215  -7.05492593  -7.37597085  -7.3951034  -24.00000093
 -24.00002685]"
"(8.6, 9.3)","[ -7.48822155  -7.20601829  -7.48245272  -7.53976213 -24.00000093
 -24.00002685]"
"(8.7, 9.3)","[ -7.56510633  -7.30523877  -7.57178799  -7.61634384 -24.00000093
 -24.00002685]"
"(8.8, 9.3)","[ -7.71833903  -7.48400912  -7.71347805  -7.72738836 -24.00000093
 -24.00002685]"
"(8.9, 9.3)","[ -7.85881754  -7.62177182  -7.80764548  -7.83334739 -24.00000093
 -24.00002685]"
"(9.0, 9.3)","[ -7.9539809   -7.77888761  -7.92409443  -7.96962628 -24.00000093
 -24.00002685]"
"(9.1, 9.3)","[ -8.07744181  -8.0615212   -8.07663476  -8.09057702 -24.00000093
 -24.00002685]"
"(9.2, 9.3)","[ -8.1192654   -8.13396409  -7.99135264  -8.14220958 -24.00000083
 -24.00002675]"
"(9.3, 9.3)","[ -7.84049833  -8.07885003  -8.09814427  -8.08801235 -24.00000083
 -24.00002675]"
"(9.4, 9.3)","[ -7.82956859  -8.06338759  -8.07029854  -8.04257192 -24.00000083
 -24.00002675]"
"(9.5, 9.3)","[ -7.8230542   -7.99241628  -7.99534683  -7.98153537 -24.00000083
 -24.00002675]"
"(9.6, 9.3)","[ -7.90246398  -7.90135112  -7.93104519  -7.80964345 -24.00000083
 -24.00002675]"
"(9.7, 9.3)","[ -7.78449618  -7.80353194  -7.78259382  -7.74019598 -24.00000083
 -24.00002675]"
"(9.8, 9.3)","[ -7.33501064  -7.68763732  -7.68074134  -7.65691602 -24.00000083
 -24.00002675]"
"(9.9, 9.3)","[ -7.25056834  -7.60720441  -7.58493162  -7.57086537 -24.00000093
 -24.00002685]"
"(10.0, 9.3)","[-24.18744353  -7.49027061  -7.52816767  -7.18311236 -24.00000093
 -24.00002685]"
"(7.0, 9.3)","[ -5.85539579 -24.00000026  -5.62394787  -5.95875947 -24.00002665
 -24.00005257]"
"(7.1, 9.4)","[ -5.00273212  -5.36087771  -5.28998456  -5.3363471  -24.00000093
 -24.00002685]"
"(7.2, 9.4)","[ -4.66566536  -5.00016692  -4.94315016  -5.05748854 -24.00000083
 -24.00002675]"
"(7.3, 9.4)","[ -4.28949076  -4.69834738  -4.50491114  -4.56142154 -24.00000083
 -24.00002675]"
"(7.4, 9.4)","[ -4.13086727  -4.29606545  -3.86235074  -4.27280321 -24.00000083
 -24.00002675]"
"(7.5, 9.4)","[ -4.63009174  -4.38308919  -4.54342356  -4.55597242 -24.00000083
 -24.00002675]"
"(7.6, 9.4)","[ -5.13395707  -4.81251827  -5.00366157  -5.07847191 -24.00000083
 -24.00002675]"
"(7.7, 9.4)","[ -5.46209913  -5.36219705  -5.4183615   -5.55708178 -24.00000083
 -24.00002675]"
"(7.8, 9.4)","[ -5.76268027  -5.67363561  -5.43640631  -5.68506494 -24.00000083
 -24.00002675]"
"(7.9, 9.4)","[ -6.06491133  -5.85562535  -5.98661684  -6.05312743 -24.00000093
 -24.00002685]"
"(8.0, 9.4)","[ -6.39472389  -5.97337228  -6.29250934  -6.36148984 -24.00000088
 -24.0000268 ]"
"(8.1, 9.4)","[ -6.63807791  -6.40039032  -6.6382799   -6.68764498 -24.00000093
 -24.00002685]"
"(8.2, 9.4)","[ -6.8608299   -6.77891041  -6.57459971  -6.81001393 -24.00000093
 -24.00002685]"
"(8.3, 9.4)","[ -6.9739758   -6.92573128  -6.97862433  -6.97940682 -24.00000093
 -24.00002685]"
"(8.4, 9.4)","[ -7.10611715  -7.06219678  -6.67304934  -7.07488178 -24.00000093
 -24.00002685]"
"(8.5, 9.4)","[ -7.31377406  -6.82655542  -7.24912289  -7.25681634 -24.00000093
 -24.00002685]"
"(8.6, 9.4)","[ -7.42877534  -7.04727685  -7.37426457  -7.38575775 -24.00000093
 -24.00002685]"
"(8.7, 9.4)","[ -7.53137958  -7.18542454  -7.5491675   -7.54592785 -24.00000093
 -24.00002685]"
"(8.8, 9.4)","[ -7.66656713  -7.31160891  -7.65255883  -7.68770015 -24.00000093
 -24.00002685]"
"(8.9, 9.4)","[ -7.76109174  -7.48318294  -7.75606489  -7.77499647 -24.00000093
 -24.00002685]"
"(9.0, 9.4)","[ -7.91218955  -7.75653695  -7.90387486  -7.90131301 -24.00000093
 -24.00002685]"
"(9.1, 9.4)","[ -7.81037723  -8.08008399  -8.07525404  -8.10562045 -24.00000093
 -24.00002685]"
"(9.2, 9.4)","[ -7.78399089  -8.11778974  -8.10046123  -8.12656862 -24.00000083
 -24.00002675]"
"(9.3, 9.4)","[ -7.6761121   -8.09382981  -8.09214762  -8.09631313 -24.00000083
 -24.00002675]"
"(9.4, 9.4)","[ -7.64399862  -8.05687742  -8.09304193  -8.08727294 -24.00000083
 -24.00002675]"
"(9.5, 9.4)","[ -7.60015074  -8.01858656  -8.02779455  -8.02141008 -24.00000083
 -24.00002675]"
"(9.6, 9.4)","[ -7.54632779  -7.99219892  -7.9765242   -7.9980591  -24.00000083
 -24.00002675]"
"(9.7, 9.4)","[ -7.48821164  -7.88694936  -7.86964843  -7.88095666 -24.00000083
 -24.00002675]"
"(9.8, 9.4)","[ -7.43186043  -7.82415355  -7.82007196  -7.79844758 -24.00000083
 -24.00002675]"
"(9.9, 9.4)","[ -7.38829902  -7.73152298  -7.70516167  -7.65893608 -24.00000093
 -24.00002685]"
"(10.0, 9.4)","[-43.98796027  -7.61679674  -7.65105041  -7.38237654 -24.00000093
 -24.00002685]"
"(7.0, 9.4)","[ -5.60066674 -24.00000026  -5.35915825  -5.79469898 -24.00002665
 -24.00005257]"
"(7.1, 9.5)","[ -4.65690736  -5.00165587  -4.94462836  -5.01700277  -4.98152922
 -24.18739379]"
"(7.2, 9.5)","[ -4.30160717  -4.68868042  -4.54677227  -4.55907232  -4.5403784
 -24.18739399]"
"(7.3, 9.5)","[ -3.87987453  -4.17118711  -4.07067254  -4.23124862  -4.05993337
 -24.18739407]"
"(7.4, 9.5)","[ -3.61905979  -3.67509449  -3.39582091  -3.74574413  -3.60461561
 -24.00000113]"
"(7.5, 9.5)","[ -4.17230774  -3.96350186  -4.07021969  -4.10785732  -4.12954725
 -24.18739398]"
"(7.6, 9.5)","[ -4.62484761  -4.43128537  -4.59385713  -4.6953714  -24.00000083
 -24.00002675]"
"(7.7, 9.5)","[ -5.11032955  -5.01990884  -5.0464604   -5.20269679 -24.00000083
 -24.00002675]"
"(7.8, 9.5)","[ -5.43725281  -5.33805336  -5.03645503  -5.34820455 -24.00000083
 -24.00002675]"
"(7.9, 9.5)","[ -5.81091469  -5.43453459  -5.65142737  -5.6677185  -24.00000088
 -24.0000268 ]"
"(8.0, 9.5)","[ -6.10425591  -5.88204372  -6.03300572  -6.0667749  -24.00000088
 -24.0000268 ]"
"(8.1, 9.5)","[ -6.33111446  -6.32777632  -6.17800996  -6.4437672  -24.00000088
 -24.0000268 ]"
"(8.2, 9.5)","[ -6.59013267  -6.54385133  -6.18719048  -6.61032933 -24.00000088
 -24.0000268 ]"
"(8.3, 9.5)","[ -6.78005536  -6.63786837  -6.77265158  -6.8023336  -24.00000088
 -24.0000268 ]"
"(8.4, 9.5)","[ -6.9982774   -6.95219078  -6.51140212  -6.9463887  -24.00000088
 -43.65211513]"
"(8.5, 9.5)","[ -7.13296648  -6.79439365  -7.12345349  -7.14707064 -24.00000088
 -24.0000268 ]"
"(8.6, 9.5)","[ -7.34287144  -7.09045201  -7.33931486  -7.34248351 -24.00000088
 -24.0000268 ]"
"(8.7, 9.5)","[ -7.5186233   -7.52980542  -7.42112445  -7.51552756 -24.00000088
 -24.0000268 ]"
"(8.8, 9.5)","[ -7.58784631  -7.59167404  -7.48319246  -7.60372213 -24.00000088
 -24.0000268 ]"
"(8.9, 9.5)","[ -7.78175423  -7.76531336  -7.73760542  -7.76959917 -24.00000088
 -24.0000268 ]"
"(9.0, 9.5)","[ -7.80296391  -7.92921083  -7.92315746  -7.93789801 -24.00000088
 -24.0000268 ]"
"(9.1, 9.5)","[ -7.77726554  -7.99345882  -7.98283889  -7.9821833  -24.00000088
 -24.0000268 ]"
"(9.2, 9.5)","[ -7.75044436  -8.05675717  -8.05151905  -8.05201056 -24.00000083
 -24.00002675]"
"(9.3, 9.5)","[ -7.72402853  -8.06389807  -8.05732076  -8.06708422 -24.00000083
 -24.00002675]"
"(9.4, 9.5)","[ -7.7001199   -8.08052263  -8.05135308  -8.07463162 -24.00000083
 -24.00002675]"
"(9.5, 9.5)","[ -7.67344918  -8.06892144  -8.05602478  -8.03969483 -24.00000083
 -24.00002675]"
"(9.6, 9.5)","[ -7.63911092  -8.01061545  -8.01166313  -7.97055132 -24.00000083
 -24.00002675]"
"(9.7, 9.5)","[ -7.59285649  -7.95680088  -7.91684058  -7.91513821 -24.00000083
 -24.00002675]"
"(9.8, 9.5)","[ -7.53661324  -7.8703037   -7.87173111  -7.88193974 -24.00000083
 -24.00002675]"
